nm,発光,nm,励起光,,,,,,,
470.7140727,92.02161433,,,,,,470.7140727,92.02161433,,
470.7140727,91.68735045,,,,,,470.7140727,91.68735045,,
470.7140727,91.39486955,,,,,,470.7140727,91.39486955,,
472.3663221,91.93804836,,,,,,472.3663221,91.93804836,,
472.3663221,91.60378448,,,,,,472.3663221,91.60378448,,
472.3663221,91.26952059,,,,,,472.3663221,91.26952059,,
474.0185716,91.85448239,,,,,,474.0185716,91.85448239,,
474.0185716,91.5202185,,,,,,474.0185716,91.5202185,,
473.6055092,91.26952059,,,,,,473.6055092,91.26952059,,
475.6708211,91.77091642,,,,,,475.6708211,91.77091642,,
475.6708211,91.43665253,,,,,,475.6708211,91.43665253,,
475.6708211,91.10238865,,,,,,475.6708211,91.10238865,,
476.4969458,90.85169074,,,,,,476.4969458,90.85169074,,
477.3230705,91.77091642,,,,,,477.3230705,91.77091642,,
477.3230705,91.43665253,,,,,,477.3230705,91.43665253,,
477.3230705,91.10238865,,,,,,477.3230705,91.10238865,,
478.1491953,90.89347372,,,,,,478.1491953,90.89347372,,
478.97532,91.60378448,,,,,,478.97532,91.60378448,,
478.97532,91.26952059,,,,,,478.97532,91.26952059,,
479.8014447,90.93525671,,,,,,479.8014447,90.93525671,,
479.8014447,90.68455879,,,,,,479.8014447,90.68455879,,
480.6275695,91.60378448,,,,,,480.6275695,91.60378448,,
480.6275695,91.26952059,,,,,,480.6275695,91.26952059,,
481.4536942,90.93525671,,,,,,481.4536942,90.93525671,,
481.4536942,90.68455879,,,,,,481.4536942,90.68455879,,
482.279819,91.60378448,,,,,,482.279819,91.60378448,,
482.279819,91.26952059,,,,,,482.279819,91.26952059,,
483.2436311,90.93525671,,,,,,483.2436311,90.93525671,,
482.6928813,90.68455879,,,,,,482.6928813,90.68455879,,
483.9320684,91.43665253,,,,,,483.9320684,91.43665253,,
484.8958806,91.10238865,,,,,,484.8958806,91.10238865,,
484.7581932,90.72634178,,,,,,484.7581932,90.72634178,,
486.4104426,91.10238865,,,,,,486.4104426,91.10238865,,
486.4104426,90.76812476,,,,,,486.4104426,90.76812476,,
487.2365674,90.55920984,,,,,,487.2365674,90.55920984,,
488.0626921,91.26952059,,,,,,488.0626921,91.26952059,,
488.0626921,90.93525671,,,,,,488.0626921,90.93525671,,
488.8888168,90.60099282,,,,,,488.8888168,90.60099282,,
489.7149416,91.18595462,,,,,,489.7149416,91.18595462,,
489.7149416,90.85169074,,,,,,489.7149416,90.85169074,,
489.7149416,90.39207789,,,,,,489.7149416,90.39207789,,
491.367191,91.10238865,,,,,,491.367191,91.10238865,,
491.367191,90.76812476,,,,,,491.367191,90.76812476,,
491.367191,90.43386088,,,,,,491.367191,90.43386088,,
493.0194405,91.01882268,,,,,,493.0194405,91.01882268,,
493.0194405,90.68455879,,,,,,493.0194405,90.68455879,,
493.0194405,90.35029491,,,,,,493.0194405,90.35029491,,
492.6063781,90.18316297,,,,,,492.6063781,90.18316297,,
494.67169,90.93525671,,,,,,494.67169,90.93525671,,
494.67169,90.60099282,,,,,,494.67169,90.60099282,,
494.67169,90.26672894,,,,,,494.67169,90.26672894,,
495.4978147,90.01603102,,,,,,495.4978147,90.01603102,,
496.3239395,90.85169074,,,,,,496.3239395,90.85169074,,
496.3239395,90.51742685,,,,,,496.3239395,90.51742685,,
496.3239395,90.18316297,,,,,,496.3239395,90.18316297,,
497.9761889,90.76812476,,,,,,497.9761889,90.76812476,,
497.9761889,90.43386088,,,,,,497.9761889,90.43386088,,
497.9761889,90.09959699,,,,,,497.9761889,90.09959699,,
499.6284384,90.76812476,,,,,,499.6284384,90.76812476,,
499.6284384,90.43386088,,,,,,499.6284384,90.43386088,,
499.6284384,90.09959699,,,,,,499.6284384,90.09959699,,
499.6284384,89.84889908,,,,,,499.6284384,89.84889908,,
501.2806879,90.60099282,,,,,,501.2806879,90.60099282,,
501.2806879,90.26672894,,,,,,501.2806879,90.26672894,,
501.2806879,89.93246505,,,,,,501.2806879,89.93246505,,
502.9329373,90.51742685,,,,,,502.9329373,90.51742685,,
502.9329373,90.18316297,,,,,,502.9329373,90.18316297,,
502.9329373,89.89068207,,,,,,502.9329373,89.89068207,,
504.5851868,90.43386088,,,,,,504.5851868,90.43386088,,
504.5851868,90.09959699,,,,,,504.5851868,90.09959699,,
504.5851868,89.76533311,,,,,,504.5851868,89.76533311,,
506.2374363,90.43386088,,,,,,506.2374363,90.43386088,,
506.2374363,90.09959699,,,,,,506.2374363,90.09959699,,
506.2374363,89.76533311,,,,,,506.2374363,89.76533311,,
507.8896858,90.26672894,,,,,,507.8896858,90.26672894,,
507.8896858,89.93246505,,,,,,507.8896858,89.93246505,,
507.8896858,89.68176714,,,,,,507.8896858,89.68176714,,
509.5419352,90.26672894,,,,,,509.5419352,90.26672894,,
509.5419352,89.93246505,,,,,,509.5419352,89.93246505,,
509.5419352,89.59820117,,,,,,509.5419352,89.59820117,,
511.1941847,90.18316297,,,,,,511.1941847,90.18316297,,
511.1941847,89.84889908,,,,,,511.1941847,89.84889908,,
511.1941847,89.55641818,,,,,,511.1941847,89.55641818,,
512.8464342,90.09959699,,,,,,512.8464342,90.09959699,,
512.8464342,89.76533311,,,,,,512.8464342,89.76533311,,
512.8464342,89.43106922,,,,,,512.8464342,89.43106922,,
514.4986836,90.09959699,,,,,,514.4986836,90.09959699,,
514.4986836,89.76533311,,,,,,514.4986836,89.76533311,,
514.4986836,89.43106922,,,,,,514.4986836,89.43106922,,
516.1509331,89.93246505,,,,,,516.1509331,89.93246505,,
516.1509331,89.59820117,,,,,,516.1509331,89.59820117,,
516.1509331,89.30572027,,,,,,516.1509331,89.30572027,,
517.8031826,89.93246505,,,,,,517.8031826,89.93246505,,
517.8031826,89.59820117,,,,,,517.8031826,89.59820117,,
517.8031826,89.26393728,,,,,,517.8031826,89.26393728,,
519.4554321,89.76533311,,,,,,519.4554321,89.76533311,,
519.4554321,89.43106922,,,,,,519.4554321,89.43106922,,
519.4554321,89.18037131,,,,,,519.4554321,89.18037131,,
521.1076815,89.76533311,,,,,,521.1076815,89.76533311,,
521.1076815,89.43106922,,,,,,521.1076815,89.43106922,,
521.1076815,89.13858833,,,,,,521.1076815,89.13858833,,
522.759931,89.76533311,,,,,,522.759931,89.76533311,,
522.759931,89.43106922,,,,,,522.759931,89.43106922,,
522.759931,89.09680534,,,,,,522.759931,89.09680534,,
524.4121805,89.76533311,,,,,,524.4121805,89.76533311,,
524.4121805,89.43106922,,,,,,524.4121805,89.43106922,,
524.4121805,89.09680534,,,,,,524.4121805,89.09680534,,
526.0644299,89.76533311,,,,,,526.0644299,89.76533311,,
526.0644299,89.43106922,,,,,,526.0644299,89.43106922,,
526.0644299,89.09680534,,,,,,526.0644299,89.09680534,,
527.7166794,89.59820117,,,,,,527.7166794,89.59820117,,
527.7166794,89.26393728,,,,,,527.7166794,89.26393728,,
527.7166794,89.01323937,,,,,,527.7166794,89.01323937,,
529.3689289,89.59820117,,,,,,529.3689289,89.59820117,,
529.3689289,89.26393728,,,,,,529.3689289,89.26393728,,
529.3689289,89.01323937,,,,,,529.3689289,89.01323937,,
531.0211784,89.59820117,,,,,,531.0211784,89.59820117,,
531.0211784,89.26393728,,,,,,531.0211784,89.26393728,,
531.0211784,89.01323937,,,,,,531.0211784,89.01323937,,
532.6734278,89.59820117,,,,,,532.6734278,89.59820117,,
532.6734278,89.26393728,,,,,,532.6734278,89.26393728,,
532.6734278,89.01323937,,,,,,532.6734278,89.01323937,,
534.3256773,89.59820117,,,,,,534.3256773,89.59820117,,
534.3256773,89.26393728,,,,,,534.3256773,89.26393728,,
534.3256773,89.01323937,,,,,,534.3256773,89.01323937,,
535.9779268,89.59820117,,,,,,535.9779268,89.59820117,,
535.9779268,89.26393728,,,,,,535.9779268,89.26393728,,
535.9779268,89.01323937,,,,,,535.9779268,89.01323937,,
537.6301762,89.59820117,,,,,,537.6301762,89.59820117,,
537.6301762,89.26393728,,,,,,537.6301762,89.26393728,,
537.6301762,89.01323937,,,,,,537.6301762,89.01323937,,
539.2824257,89.59820117,,,,,,539.2824257,89.59820117,,
539.2824257,89.26393728,,,,,,539.2824257,89.26393728,,
539.2824257,88.9296734,,,,,,539.2824257,88.9296734,,
540.9346752,89.59820117,,,,,,540.9346752,89.59820117,,
540.9346752,89.26393728,,,,,,540.9346752,89.26393728,,
540.9346752,88.9296734,,,,,,540.9346752,88.9296734,,
542.5869247,89.59820117,,,,,,542.5869247,89.59820117,,
542.5869247,89.26393728,,,,,,542.5869247,89.26393728,,
542.5869247,88.9296734,,,,,,542.5869247,88.9296734,,
544.2391741,89.59820117,,,,,,544.2391741,89.59820117,,
544.2391741,89.26393728,,,,,,544.2391741,89.26393728,,
544.2391741,88.9296734,,,,,,544.2391741,88.9296734,,
545.8914236,89.59820117,,,,,,545.8914236,89.59820117,,
545.8914236,89.26393728,,,,,,545.8914236,89.26393728,,
545.8914236,88.9296734,,,,,,545.8914236,88.9296734,,
547.5436731,89.59820117,,,,,,547.5436731,89.59820117,,
547.5436731,89.26393728,,,,,,547.5436731,89.26393728,,
547.5436731,88.9296734,,,,,,547.5436731,88.9296734,,
549.1959225,89.59820117,,,,,,549.1959225,89.59820117,,
549.1959225,89.26393728,,,,,,549.1959225,89.26393728,,
549.1959225,88.9296734,,,,,,549.1959225,88.9296734,,
550.848172,89.59820117,,,,,,550.848172,89.59820117,,
550.848172,89.26393728,,,,,,550.848172,89.26393728,,
550.848172,89.01323937,,,,,,550.848172,89.01323937,,
552.5004215,89.59820117,,,,,,552.5004215,89.59820117,,
552.5004215,89.26393728,,,,,,552.5004215,89.26393728,,
552.5004215,89.01323937,,,,,,552.5004215,89.01323937,,
554.152671,89.59820117,,,,,,554.152671,89.59820117,,
554.152671,89.26393728,,,,,,554.152671,89.26393728,,
554.152671,89.01323937,,,,,,554.152671,89.01323937,,
555.9426079,89.59820117,,,,,,555.9426079,89.59820117,,
555.8049204,89.18037131,,,,,,555.8049204,89.18037131,,
555.3918581,89.01323937,,,,,,555.3918581,89.01323937,,
557.4571699,89.76533311,,,,,,557.4571699,89.76533311,,
557.4571699,89.43106922,,,,,,557.4571699,89.43106922,,
557.4571699,89.09680534,,,,,,557.4571699,89.09680534,,
559.1094194,89.76533311,,,,,,559.1094194,89.76533311,,
559.1094194,89.43106922,,,,,,559.1094194,89.43106922,,
559.1094194,89.09680534,,,,,,559.1094194,89.09680534,,
560.7616688,89.76533311,,,,,,560.7616688,89.76533311,,
560.7616688,89.43106922,,,,,,560.7616688,89.43106922,,
560.7616688,89.13858833,,,,,,560.7616688,89.13858833,,
562.4139183,89.76533311,,,,,,562.4139183,89.76533311,,
562.4139183,89.43106922,,,,,,562.4139183,89.43106922,,
562.4139183,89.18037131,,,,,,562.4139183,89.18037131,,
564.0661678,89.93246505,,,,,,564.0661678,89.93246505,,
564.0661678,89.59820117,,,,,,564.0661678,89.59820117,,
564.0661678,89.26393728,,,,,,564.0661678,89.26393728,,
565.7184173,89.93246505,,,,,,565.7184173,89.93246505,,
565.7184173,89.59820117,,,,,,565.7184173,89.59820117,,
565.7184173,89.26393728,,,,,,565.7184173,89.26393728,,
567.3706667,89.93246505,,,,,,567.3706667,89.93246505,,
567.3706667,89.59820117,,,,,,567.3706667,89.59820117,,
567.3706667,89.34750325,,,,,,567.3706667,89.34750325,,
569.0229162,90.09959699,,,,,,569.0229162,90.09959699,,
569.0229162,89.76533311,,,,,,569.0229162,89.76533311,,
569.0229162,89.43106922,,,,,,569.0229162,89.43106922,,
570.6751657,90.09959699,,,,,,570.6751657,90.09959699,,
570.6751657,89.76533311,,,,,,570.6751657,89.76533311,,
570.6751657,89.43106922,,,,,,570.6751657,89.43106922,,
572.3274152,90.09959699,,,,,,572.3274152,90.09959699,,
572.3274152,89.76533311,,,,,,572.3274152,89.76533311,,
572.3274152,89.47285221,,,,,,572.3274152,89.47285221,,
574.1173521,90.09959699,,,,,,574.1173521,90.09959699,,
573.9796646,89.68176714,,,,,,573.9796646,89.68176714,,
573.5666023,89.5146352,,,,,,573.5666023,89.5146352,,
575.6319141,90.26672894,,,,,,575.6319141,90.26672894,,
575.6319141,89.93246505,,,,,,575.6319141,89.93246505,,
575.6319141,89.59820117,,,,,,575.6319141,89.59820117,,
577.2841636,90.26672894,,,,,,577.2841636,90.26672894,,
577.2841636,89.93246505,,,,,,577.2841636,89.93246505,,
577.2841636,89.63998415,,,,,,577.2841636,89.63998415,,
579.0741005,90.26672894,,,,,,579.0741005,90.26672894,,
578.936413,89.84889908,,,,,,578.936413,89.84889908,,
578.5233507,89.68176714,,,,,,578.5233507,89.68176714,,
580.72635,90.43386088,,,,,,580.72635,90.43386088,,
580.5886625,90.01603102,,,,,,580.5886625,90.01603102,,
580.5886625,89.72355012,,,,,,580.5886625,89.72355012,,
582.240912,90.43386088,,,,,,582.240912,90.43386088,,
582.240912,90.09959699,,,,,,582.240912,90.09959699,,
582.240912,89.76533311,,,,,,582.240912,89.76533311,,
583.8931615,90.60099282,,,,,,583.8931615,90.60099282,,
583.8931615,90.26672894,,,,,,583.8931615,90.26672894,,
583.8931615,89.93246505,,,,,,583.8931615,89.93246505,,
585.5454109,90.60099282,,,,,,585.5454109,90.60099282,,
585.5454109,90.26672894,,,,,,585.5454109,90.26672894,,
585.5454109,89.93246505,,,,,,585.5454109,89.93246505,,
587.1976604,90.76812476,,,,,,587.1976604,90.76812476,,
587.1976604,90.43386088,,,,,,587.1976604,90.43386088,,
587.1976604,90.09959699,,,,,,587.1976604,90.09959699,,
587.1976604,89.84889908,,,,,,587.1976604,89.84889908,,
588.8499099,90.76812476,,,,,,588.8499099,90.76812476,,
588.8499099,90.43386088,,,,,,588.8499099,90.43386088,,
588.8499099,90.09959699,,,,,,588.8499099,90.09959699,,
588.4368475,89.84889908,,,,,,588.4368475,89.84889908,,
590.5021593,90.76812476,,,,,,590.5021593,90.76812476,,
590.5021593,90.43386088,,,,,,590.5021593,90.43386088,,
590.5021593,90.09959699,,,,,,590.5021593,90.09959699,,
592.1544088,90.93525671,,,,,,592.1544088,90.93525671,,
592.1544088,90.60099282,,,,,,592.1544088,90.60099282,,
592.1544088,90.26672894,,,,,,592.1544088,90.26672894,,
592.1544088,90.01603102,,,,,,592.1544088,90.01603102,,
593.8066583,90.93525671,,,,,,593.8066583,90.93525671,,
593.8066583,90.60099282,,,,,,593.8066583,90.60099282,,
593.8066583,90.26672894,,,,,,593.8066583,90.26672894,,
595.5965952,90.93525671,,,,,,595.5965952,90.93525671,,
595.4589078,90.51742685,,,,,,595.4589078,90.51742685,,
595.4589078,90.22494595,,,,,,595.4589078,90.22494595,,
597.1111572,91.10238865,,,,,,597.1111572,91.10238865,,
597.1111572,90.76812476,,,,,,597.1111572,90.76812476,,
597.1111572,90.43386088,,,,,,597.1111572,90.43386088,,
596.6980949,90.18316297,,,,,,596.6980949,90.18316297,,
598.7634067,91.10238865,,,,,,598.7634067,91.10238865,,
598.7634067,90.76812476,,,,,,598.7634067,90.76812476,,
598.7634067,90.43386088,,,,,,598.7634067,90.43386088,,
600.4156562,91.26952059,,,,,,600.4156562,91.26952059,,
600.4156562,90.93525671,,,,,,600.4156562,90.93525671,,
600.4156562,90.60099282,,,,,,600.4156562,90.60099282,,
600.0025938,90.35029491,,,,,,600.0025938,90.35029491,,
602.0679056,91.26952059,,,,,,602.0679056,91.26952059,,
602.0679056,90.93525671,,,,,,602.0679056,90.93525671,,
602.0679056,90.60099282,,,,,,602.0679056,90.60099282,,
603.8578426,91.26952059,,,,,,603.8578426,91.26952059,,
603.7201551,90.85169074,,,,,,603.7201551,90.85169074,,
603.3070927,90.68455879,,,,,,603.3070927,90.68455879,,
605.3724046,91.43665253,,,,,,605.3724046,91.43665253,,
605.3724046,91.10238865,,,,,,605.3724046,91.10238865,,
605.3724046,90.76812476,,,,,,605.3724046,90.76812476,,
607.0246541,91.43665253,,,,,,607.0246541,91.43665253,,
607.0246541,91.10238865,,,,,,607.0246541,91.10238865,,
607.0246541,90.80990775,,,,,,607.0246541,90.80990775,,
608.6769035,91.60378448,,,,,,608.6769035,91.60378448,,
608.6769035,91.26952059,,,,,,608.6769035,91.26952059,,
608.6769035,90.93525671,,,,,,608.6769035,90.93525671,,
610.329153,91.60378448,,,,,,610.329153,91.60378448,,
610.329153,91.26952059,,,,,,610.329153,91.26952059,,
610.329153,90.93525671,,,,,,610.329153,90.93525671,,
612.1190899,91.60378448,,,,,,612.1190899,91.60378448,,
611.9814025,91.18595462,,,,,,611.9814025,91.18595462,,
611.5683401,91.01882268,,,,,,611.5683401,91.01882268,,
613.6336519,91.77091642,,,,,,613.6336519,91.77091642,,
613.6336519,91.43665253,,,,,,613.6336519,91.43665253,,
613.6336519,91.10238865,,,,,,613.6336519,91.10238865,,
615.2859014,91.77091642,,,,,,615.2859014,91.77091642,,
615.2859014,91.43665253,,,,,,615.2859014,91.43665253,,
615.2859014,91.14417163,,,,,,615.2859014,91.14417163,,
617.0758383,91.77091642,,,,,,617.0758383,91.77091642,,
616.9381509,91.35308656,,,,,,616.9381509,91.35308656,,
616.5250885,91.18595462,,,,,,616.5250885,91.18595462,,
618.5904004,91.93804836,,,,,,618.5904004,91.93804836,,
618.5904004,91.60378448,,,,,,618.5904004,91.60378448,,
618.5904004,91.26952059,,,,,,618.5904004,91.26952059,,
620.3803373,91.93804836,,,,,,620.3803373,91.93804836,,
620.2426498,91.5202185,,,,,,620.2426498,91.5202185,,
619.8295875,91.35308656,,,,,,619.8295875,91.35308656,,
621.8948993,92.1051803,,,,,,621.8948993,92.1051803,,
621.8948993,91.77091642,,,,,,621.8948993,91.77091642,,
621.8948993,91.43665253,,,,,,621.8948993,91.43665253,,
623.6848362,92.1051803,,,,,,623.6848362,92.1051803,,
623.5471488,91.68735045,,,,,,623.5471488,91.68735045,,
623.1340864,91.43665253,,,,,,623.1340864,91.43665253,,
625.1993982,92.27231225,,,,,,625.1993982,92.27231225,,
625.1993982,91.93804836,,,,,,625.1993982,91.93804836,,
625.1993982,91.60378448,,,,,,625.1993982,91.60378448,,
626.8516477,92.27231225,,,,,,626.8516477,92.27231225,,
626.8516477,91.93804836,,,,,,626.8516477,91.93804836,,
626.8516477,91.64556746,,,,,,626.8516477,91.64556746,,
628.5038972,92.43944419,,,,,,628.5038972,92.43944419,,
628.5038972,92.1051803,,,,,,628.5038972,92.1051803,,
628.5038972,91.77091642,,,,,,628.5038972,91.77091642,,
630.1561467,92.43944419,,,,,,630.1561467,92.43944419,,
630.1561467,92.1051803,,,,,,630.1561467,92.1051803,,
630.1561467,91.8126994,,,,,,630.1561467,91.8126994,,
631.8083961,92.60657613,,,,,,631.8083961,92.60657613,,
631.8083961,92.27231225,,,,,,631.8083961,92.27231225,,
631.8083961,91.93804836,,,,,,631.8083961,91.93804836,,
633.4606456,92.60657613,,,,,,633.4606456,92.60657613,,
633.4606456,92.27231225,,,,,,633.4606456,92.27231225,,
633.4606456,91.97983135,,,,,,633.4606456,91.97983135,,
635.1128951,92.77370807,,,,,,635.1128951,92.77370807,,
635.1128951,92.43944419,,,,,,635.1128951,92.43944419,,
635.1128951,92.1051803,,,,,,635.1128951,92.1051803,,
636.7651445,92.77370807,,,,,,636.7651445,92.77370807,,
636.7651445,92.43944419,,,,,,636.7651445,92.43944419,,
636.7651445,92.14696329,,,,,,636.7651445,92.14696329,,
638.417394,92.94084002,,,,,,638.417394,92.94084002,,
638.417394,92.60657613,,,,,,638.417394,92.60657613,,
638.417394,92.27231225,,,,,,638.417394,92.27231225,,
640.0696435,92.94084002,,,,,,640.0696435,92.94084002,,
640.0696435,92.60657613,,,,,,640.0696435,92.60657613,,
640.0696435,92.27231225,,,,,,640.0696435,92.27231225,,
641.721893,93.10797196,,,,,,641.721893,93.10797196,,
641.721893,92.77370807,,,,,,641.721893,92.77370807,,
641.721893,92.43944419,,,,,,641.721893,92.43944419,,
643.3741424,93.10797196,,,,,,643.3741424,93.10797196,,
643.3741424,92.77370807,,,,,,643.3741424,92.77370807,,
643.3741424,92.43944419,,,,,,643.3741424,92.43944419,,
645.0263919,93.2751039,,,,,,645.0263919,93.2751039,,
645.0263919,92.94084002,,,,,,645.0263919,92.94084002,,
645.0263919,92.60657613,,,,,,645.0263919,92.60657613,,
646.6786414,93.2751039,,,,,,646.6786414,93.2751039,,
646.6786414,92.94084002,,,,,,646.6786414,92.94084002,,
646.6786414,92.60657613,,,,,,646.6786414,92.60657613,,
648.3308908,93.44223584,,,,,,648.3308908,93.44223584,,
648.3308908,93.10797196,,,,,,648.3308908,93.10797196,,
648.3308908,92.77370807,,,,,,648.3308908,92.77370807,,
649.9831403,93.60936778,,,,,,649.9831403,93.60936778,,
649.9831403,93.2751039,,,,,,649.9831403,93.2751039,,
649.9831403,92.94084002,,,,,,649.9831403,92.94084002,,
649.9831403,92.6901421,,,,,,649.9831403,92.6901421,,
651.6353898,93.60936778,,,,,,651.6353898,93.60936778,,
651.6353898,93.2751039,,,,,,651.6353898,93.2751039,,
651.6353898,92.94084002,,,,,,651.6353898,92.94084002,,
653.4253267,93.60936778,,,,,,653.4253267,93.60936778,,
653.2876393,93.19153793,,,,,,653.2876393,93.19153793,,
653.2876393,92.89905703,,,,,,653.2876393,92.89905703,,
654.9398887,93.77649973,,,,,,654.9398887,93.77649973,,
654.9398887,93.44223584,,,,,,654.9398887,93.44223584,,
654.9398887,93.10797196,,,,,,654.9398887,93.10797196,,
654.5268264,92.85727404,,,,,,654.5268264,92.85727404,,
656.7298257,93.77649973,,,,,,656.7298257,93.77649973,,
656.5921382,93.35866987,,,,,,656.5921382,93.35866987,,
656.5921382,93.06618897,,,,,,656.5921382,93.06618897,,
658.2443877,93.94363167,,,,,,658.2443877,93.94363167,,
658.2443877,93.60936778,,,,,,658.2443877,93.60936778,,
658.2443877,93.2751039,,,,,,658.2443877,93.2751039,,
658.65745,93.02440599,,,,,,658.65745,93.02440599,,
659.8966371,93.94363167,,,,,,659.8966371,93.94363167,,
659.8966371,93.60936778,,,,,,659.8966371,93.60936778,,
659.8966371,93.31688689,,,,,,659.8966371,93.31688689,,
661.5488866,94.11076361,,,,,,661.5488866,94.11076361,,
661.5488866,93.77649973,,,,,,661.5488866,93.77649973,,
661.5488866,93.44223584,,,,,,661.5488866,93.44223584,,
663.3388235,94.11076361,,,,,,663.3388235,94.11076361,,
663.2011361,93.69293376,,,,,,663.2011361,93.69293376,,
662.7880737,93.44223584,,,,,,662.7880737,93.44223584,,
664.8533856,94.27789555,,,,,,664.8533856,94.27789555,,
664.8533856,93.94363167,,,,,,664.8533856,93.94363167,,
664.8533856,93.60936778,,,,,,664.8533856,93.60936778,,
666.6433225,94.27789555,,,,,,666.6433225,94.27789555,,
666.505635,93.8600657,,,,,,666.505635,93.8600657,,
666.0925727,93.60936778,,,,,,666.0925727,93.60936778,,
668.1578845,94.4450275,,,,,,668.1578845,94.4450275,,
668.1578845,94.11076361,,,,,,668.1578845,94.11076361,,
668.1578845,93.77649973,,,,,,668.1578845,93.77649973,,
669.9478214,94.4450275,,,,,,669.9478214,94.4450275,,
669.810134,94.02719764,,,,,,669.810134,94.02719764,,
669.810134,93.73471674,,,,,,669.810134,93.73471674,,
671.4623834,94.61215944,,,,,,671.4623834,94.61215944,,
671.4623834,94.27789555,,,,,,671.4623834,94.27789555,,
671.4623834,93.94363167,,,,,,671.4623834,93.94363167,,
671.4623834,93.69293376,,,,,,671.4623834,93.69293376,,
673.1146329,94.61215944,,,,,,673.1146329,94.61215944,,
673.1146329,94.27789555,,,,,,673.1146329,94.27789555,,
673.1146329,93.94363167,,,,,,673.1146329,93.94363167,,
672.7015705,93.69293376,,,,,,672.7015705,93.69293376,,
674.7668824,94.77929138,,,,,,674.7668824,94.77929138,,
674.7668824,94.4450275,,,,,,674.7668824,94.4450275,,
674.7668824,94.11076361,,,,,,674.7668824,94.11076361,,
674.7668824,93.8600657,,,,,,674.7668824,93.8600657,,
676.4191319,94.77929138,,,,,,676.4191319,94.77929138,,
676.4191319,94.4450275,,,,,,676.4191319,94.4450275,,
676.4191319,94.1525466,,,,,,676.4191319,94.1525466,,
678.0713813,94.94642332,,,,,,678.0713813,94.94642332,,
678.0713813,94.61215944,,,,,,678.0713813,94.61215944,,
678.0713813,94.27789555,,,,,,678.0713813,94.27789555,,
679.7236308,94.94642332,,,,,,679.7236308,94.94642332,,
679.7236308,94.61215944,,,,,,679.7236308,94.61215944,,
679.7236308,94.31967854,,,,,,679.7236308,94.31967854,,
681.3758803,95.11355527,,,,,,681.3758803,95.11355527,,
681.3758803,94.77929138,,,,,,681.3758803,94.77929138,,
681.3758803,94.4450275,,,,,,681.3758803,94.4450275,,
683.0281297,95.11355527,,,,,,683.0281297,95.11355527,,
683.0281297,94.77929138,,,,,,683.0281297,94.77929138,,
683.0281297,94.48681048,,,,,,683.0281297,94.48681048,,
684.8180667,95.11355527,,,,,,684.8180667,95.11355527,,
684.6803792,94.69572541,,,,,,684.6803792,94.69572541,,
684.2673168,94.52859347,,,,,,684.2673168,94.52859347,,
686.3326287,95.28068721,,,,,,686.3326287,95.28068721,,
686.3326287,94.94642332,,,,,,686.3326287,94.94642332,,
686.3326287,94.61215944,,,,,,686.3326287,94.61215944,,
688.1225656,95.28068721,,,,,,688.1225656,95.28068721,,
687.9848782,94.86285735,,,,,,687.9848782,94.86285735,,
687.5718158,94.69572541,,,,,,687.5718158,94.69572541,,
689.6371276,95.44781915,,,,,,689.6371276,95.44781915,,
689.6371276,95.11355527,,,,,,689.6371276,95.11355527,,
689.6371276,94.77929138,,,,,,689.6371276,94.77929138,,
691.4270646,95.44781915,,,,,,691.4270646,95.44781915,,
691.2893771,95.0299893,,,,,,691.2893771,95.0299893,,
690.8763147,94.86285735,,,,,,690.8763147,94.86285735,,
692.9416266,95.61495109,,,,,,692.9416266,95.61495109,,
692.9416266,95.28068721,,,,,,692.9416266,95.28068721,,
692.9416266,94.94642332,,,,,,692.9416266,94.94642332,,
694.7315635,95.61495109,,,,,,694.7315635,95.61495109,,
694.593876,95.19712124,,,,,,694.593876,95.19712124,,
694.1808137,94.94642332,,,,,,694.1808137,94.94642332,,
696.2461255,95.78208304,,,,,,696.2461255,95.78208304,,
696.2461255,95.44781915,,,,,,696.2461255,95.44781915,,
696.2461255,95.11355527,,,,,,696.2461255,95.11355527,,
697.898375,95.78208304,,,,,,697.898375,95.78208304,,
697.898375,95.44781915,,,,,,697.898375,95.44781915,,
697.898375,95.15533825,,,,,,697.898375,95.15533825,,
699.6883119,95.94921498,,,,,,699.6883119,95.94921498,,
699.5506245,95.53138512,,,,,,699.5506245,95.53138512,,
699.5506245,95.23890422,,,,,,699.5506245,95.23890422,,
701.2028739,95.94921498,,,,,,701.2028739,95.94921498,,
701.2028739,95.61495109,,,,,,701.2028739,95.61495109,,
701.2028739,95.28068721,,,,,,701.2028739,95.28068721,,
702.8551234,95.86564901,,,,,,702.8551234,95.86564901,,
702.8551234,95.53138512,,,,,,702.8551234,95.53138512,,
702.442061,95.36425318,,,,,,702.442061,95.36425318,,
704.5073729,95.69851706,,,,,,704.5073729,95.69851706,,
704.5073729,95.40603617,,,,,,704.5073729,95.40603617,,
706.1596223,95.61495109,,,,,,706.1596223,95.61495109,,
706.1596223,95.36425318,,,,,,706.1596223,95.36425318,,
707.8118718,95.44781915,,,,,,707.8118718,95.44781915,,
709.0510589,95.53138512,,,,,,709.0510589,95.53138512,,
714.4208697,96.49239379,,,,,,714.4208697,96.49239379,,
716.0731192,96.61774275,,,,,,716.0731192,96.61774275,,
716.0731192,96.32526185,,,,,,716.0731192,96.32526185,,
717.7253686,96.61774275,,,,,,717.7253686,96.61774275,,
717.7253686,96.28347886,,,,,,717.7253686,96.28347886,,
